step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
3150	184.97	0.352222	9.57982	0.352222	0	0	0	0	0	
3160	188.784	0.142671	9.56057	0.142671	0	0	0	0	0	
3170	187.294	0.169069	9.51261	0.169069	0	0	0	0	0	
3180	182.958	0.398486	9.52573	0.398486	0	0	0	0	0	
3190	182.105	0.514277	9.59898	0.514277	0	0	0	0	0	
3200	186.559	0.332818	9.63972	0.332818	0	0	0	0	0	
3210	192.814	0.0625506	9.6815	0.0625506	0	0	0	0	0	
3220	192.581	0.0497473	9.65706	0.0497473	0	0	0	0	0	
3230	187.667	0.323641	9.68581	0.323641	0	0	0	0	0	
3240	185.376	0.547614	9.79546	0.547614	0	0	0	0	0	
3250	189.357	0.447388	9.89383	0.447388	0	0	0	0	0	
3260	194.887	0.170266	9.89259	0.170266	0	0	0	0	0	
3270	195.126	0.0915132	9.82577	0.0915132	0	0	0	0	0	
3280	190.318	0.310367	9.80477	0.310367	0	0	0	0	0	
3290	187.452	0.517695	9.86914	0.517695	0	0	0	0	0	
3300	190.913	0.409668	9.93378	0.409668	0	0	0	0	0	
3310	198.293	0.107138	9.99939	0.107138	0	0	0	0	0	
3320	199.595	0.0131329	9.97032	0.0131329	0	0	0	0	0	
3330	194.562	0.27187	9.97798	0.27187	0	0	0	0	0	
3340	190.801	0.564249	10.0827	0.564249	0	0	0	0	0	
3350	194.078	0.518546	10.2005	0.518546	0	0	0	0	0	
3360	200.731	0.20215	10.216	0.20215	0	0	0	0	0	
3370	202.501	0.0357752	10.138	0.0357752	0	0	0	0	0	
3380	197.673	0.226933	10.0883	0.226933	0	0	0	0	0	
3390	193.259	0.498094	10.1392	0.498094	0	0	0	0	0	
3400	195.509	0.466412	10.2198	0.466412	0	0	0	0	0	
3410	203.361	0.165156	10.3103	0.165156	0	0	0	0	0	
3420	206.027	0.00890118	10.287	0.00890118	0	0	0	0	0	
3430	201.486	0.228532	10.2801	0.228532	0	0	0	0	0	
3440	196.885	0.551268	10.3733	0.551268	0	0	0	0	0	
3450	199.264	0.557657	10.4983	0.557657	0	0	0	0	0	
3460	206.266	0.238325	10.5283	0.238325	0	0	0	0	0	
3470	209.257	0.0096551	10.4489	0.0096551	0	0	0	0	0	
3480	204.948	0.154161	10.3784	0.154161	0	0	0	0	0	
3490	199.595	0.454333	10.4115	0.454333	0	0	0	0	0	
3500	200.439	0.499045	10.4984	0.499045	0	0	0	0	0	
3510	208.017	0.236311	10.6137	0.236311	0	0	0	0	0	
3520	211.818	0.0403788	10.6074	0.0403788	0	0	0	0	0	
3530	208.427	0.19552	10.5933	0.19552	0	0	0	0	0	
3540	203.673	0.507304	10.6679	0.507304	0	0	0	0	0	
3550	204.949	0.562939	10.7873	0.562939	0	0	0	0	0	
3560	211.471	0.279643	10.8293	0.279643	0	0	0	0	0	
3570	215.338	0.0163817	10.7589	0.0163817	0	0	0	0	0	
3580	212.103	0.0955581	10.6767	0.0955581	0	0	0	0	0	
3590	206.446	0.389128	10.6881	0.389128	0	0	0	0	0	
3600	205.723	0.508557	10.7715	0.508557	0	0	0	0	0	
3610	212.318	0.31907	10.911	0.31907	0	0	0	0	0	
3620	217.024	0.104924	10.9316	0.104924	0	0	0	0	0	
3630	215.382	0.172385	10.9172	0.172385	0	0	0	0	0	
3640	211.099	0.435686	10.9668	0.435686	0	0	0	0	0	
3650	211.089	0.538011	11.0686	0.538004	0	0	0	0	0	
3660	216.395	0.322294	11.1176	0.313536	0	0	0	0	0	
3670	220.843	0.0389368	11.0561	0.0243548	0	0	0	0	0	
3680	219.186	0.0148616	10.9494	0.00587889	0	0	0	0	0	
3690	213.892	0.123542	10.794	-0.0376341	0	0	0	0	0	
3700	211.752	-0.0977082	10.466	0.158173	0	0	0	0	0	
3710	215.914	-0.584648	10.1867	0.347875	0	0	0	0	0	
3720	220.628	-0.997435	10.0091	-1.09864	0	0	0	0	0	
3730	216.913	-0.847807	9.97333	-0.839307	0	0	0	0	0	
3740	214.663	-0.613968	10.0949	-0.600849	0	0	0	0	0	
3750	217.813	-0.652959	10.2131	-0.640153	0	0	0	0	0	
3760	222.863	-0.871597	10.2464	-0.863881	0	0	0	0	0	
3770	223.739	-0.948184	10.2135	-0.947988	0	0	0	0	0	
3780	219.977	-0.767495	10.2065	-0.897125	0	0	0	0	0	
3790	218.377	-0.780888	10.1133	-0.872257	0	0	0	0	0	
3800	217.665	-0.775697	10.083	-0.837645	0	0	0	0	0	
3810	218.515	-0.704867	10.1962	509.6	0	0	0	0	0	
3820	217.904	-0.691219	10.1794	-1.23066	0	0	0	0	0	
3830	217.007	-0.987719	9.83811	-1.0037	0	0	0	0	0	
3840	218.742	-0.892981	10.0194	-0.910078	0	0	0	0	0	
3850	223.892	-1.03444	10.1349	-1.04701	0	0	0	0	0	
3860	228.114	-1.22138	10.1586	-1.2256	0	0	0	0	0	
3870	227.827	-1.21754	10.1481	-1.21291	0	0	0	0	0	
3880	224.789	-1.03791	10.1761	-1.02775	0	0	0	0	0	
3890	223.296	-0.885733	10.2538	-0.875107	0	0	0	0	0	
3900	224.99	-0.892825	10.3313	-0.886927	0	0	0	0	0	
3910	229.141	-0.969788	10.4614	-1.07649	0	0	0	0	0	
3920	230.683	-1.08799	10.4201	-1.10007	0	0	0	0	0	
3930	228.275	-0.903845	10.4841	-0.923341	0	0	0	0	0	
3940	226.554	-0.715257	10.5869	-0.741058	0	0	0	0	0	
3950	228.726	-0.728181	10.6823	-0.761409	0	0	0	0	0	
3960	232.519	-0.89212	10.7076	-0.931435	0	0	0	0	0	
